what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1290796829450
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1290796829481
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.102.v201008170019,"org.eclipse.wst.common.project.facet.core",1290796829522
started,bundle,org.eclipse.wst.web,1.1.401.v201007151900,"org.eclipse.wst.web",1290796829523
started,bundle,org.eclipse.egit.core,0.9.3,"org.eclipse.egit.core",1290796829543
started,bundle,org.eclipse.egit.ui,0.9.3,"org.eclipse.egit.ui",1290796829579
started,bundle,org.eclipse.jgit,0.9.3,"org.eclipse.jgit",1290796829580
started,bundle,org.eclipse.team.svn.mylyn,0.7.9.I20100512-1900,"org.eclipse.team.svn.mylyn",1290796829581
os,sysinfo,,,"linux",1290796829587
arch,sysinfo,,,"x86",1290796829587
ws,sysinfo,,,"gtk",1290796829587
locale,sysinfo,,,"en_IN",1290796829587
processors,sysinfo,,,"1",1290796829587
java.runtime.name,sysinfo,,,"OpenJDK Runtime Environment",1290796829587
java.runtime.version,sysinfo,,,"1.6.0_20-b20",1290796829587
java.specification.name,sysinfo,,,"Java Platform API Specification",1290796829587
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1290796829587
java.specification.version,sysinfo,,,"1.6",1290796829587
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1290796829587
java.version,sysinfo,,,"1.6.0_20",1290796829587
java.vm.info,sysinfo,,,"mixed mode, sharing",1290796829587
java.vm.name,sysinfo,,,"OpenJDK Client VM",1290796829587
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1290796829587
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1290796829587
java.vm.specification.version,sysinfo,,,"1.0",1290796829587
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1290796829587
java.vm.version,sysinfo,,,"17.0-b16",1290796829587
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1290796829681
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v20100521-1846,"org.eclipse.emf.ecore.xmi",1290796830326
started,bundle,org.eclipse.team.svn.core,0.7.9.I20100917-1700,"org.eclipse.team.svn.core",1290796830456
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1290796830584
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1290796830866
started,bundle,org.eclipse.ecf.filetransfer,4.0.0.v20100529-0735,"org.eclipse.ecf.filetransfer",1290796830984
